,Distance,Gender,Time,Name,Date,Year
307,5000.0,m,786.20000000000005,Henry Rono ,1981-09-13 00:00:00,1981.75
308,5000.0,m,780.40999999999997,Dave Moorcroft ,1982-07-07 00:00:00,1982.5833333333333
309,5000.0,m,780.39999999999998,Saïd Aouita ,1985-07-27 00:00:00,1985.5833333333333
310,5000.0,m,778.38999999999999,Saïd Aouita ,1987-07-22 00:00:00,1987.5833333333333
311,5000.0,m,776.96000000000004,Haile Gebrselassie ,1994-06-04 00:00:00,1994.5
312,5000.0,m,775.29999999999995,Moses Kiptanui ,1995-06-08 00:00:00,1995.5
313,5000.0,m,764.38999999999999,Haile Gebrselassie ,1995-08-16 00:00:00,1995.6666666666667
314,5000.0,m,761.86000000000001,Haile Gebrselassie ,1997-08-13 00:00:00,1997.6666666666667
315,5000.0,m,759.74000000000001,Daniel Komen ,1997-08-22 00:00:00,1997.6666666666667
316,5000.0,m,759.36000000000001,Haile Gebrselassie ,1998-06-13 00:00:00,1998.5
317,5000.0,m,757.35000000000002,Kenenisa Bekele ,2004-05-31 00:00:00,2004.4166666666667
318,10000.0,m,1797.0,Derek Clayton ,1967-12-03 00:00:00,1968.0
319,10000.0,m,1807.0,George Stewart ,1971-10-09 00:00:00,1971.8333333333333
320,10000.0,m,1777.0,Stanislav Hoffman ,1974-09-22 00:00:00,1974.75
321,10000.0,m,1754.0,Don Kardong ,1976-07-04 00:00:00,1976.5833333333333
322,10000.0,m,1715.0,Bill Rodgers,1976-11-20 00:00:00,1976.9166666666667
323,10000.0,m,1683.0,Craig Virgin ,1978-03-12 00:00:00,1978.25
324,10000.0,m,1704.0,Greg Meyer ,1979-06-23 00:00:00,1979.5
325,10000.0,m,1680.0,Matthews Motswarateu ,1980-10-04 00:00:00,1980.8333333333333
326,10000.0,m,1675.0,Mike Musyoki ,1981-04-05 00:00:00,1981.3333333333333
327,10000.0,m,1669.0,Mike Musyoki ,1982-04-04 00:00:00,1982.3333333333333
328,10000.0,m,1663.0,Zakariah Barie,1984-03-03 00:00:00,1984.25
329,10000.0,m,1643.0,Mark Nenow ,1984-04-01 00:00:00,1984.3333333333333
330,10000.0,m,1661.0,Arturo Barrios ,1986-03-01 00:00:00,1986.25
331,10000.0,m,1660.0,Addis Abebe ,1993-01-24 00:00:00,1993.0833333333333
332,10000.0,m,1657.0,Tendai Chimusasa ,1993-04-25 00:00:00,1993.3333333333333
333,10000.0,m,1654.0,William Sigei ,1994-04-04 00:00:00,1994.3333333333333
334,10000.0,m,1654.0,Haile Gebrselassie ,1994-04-04 00:00:00,1994.3333333333333
335,10000.0,m,1644.0,William Sigei ,1994-04-16 00:00:00,1994.3333333333333
336,10000.0,m,1640.0,Joseph Kimani,1996-05-05 00:00:00,1996.4166666666667
337,10000.0,m,1624.0,Joseph Kimani,1996-07-04 00:00:00,1996.5833333333333
338,10000.0,m,1638.0,Sammy Kipketer ,2001-04-08 00:00:00,2001.3333333333333
339,10000.0,m,1622.0,Haile Gebrselassie ,2002-12-11 00:00:00,2003.0
340,10000.0,m,1621.0,Micah Kogo ,2009-03-29 00:00:00,2009.25
341,10000.0,m,1604.0,Leonard Komon,2010-09-26 00:00:00,2010.75
342,20000.0,m,3750.0,Sergey Popov ,2058-08-24 00:00:00,1958.6666666666665
343,20000.0,m,3849.0,John Kelle,2059-07-04 00:00:00,1959.5833333333335
344,20000.0,m,3658.0,Abebe Bikila ,2064-10-21 00:00:00,1964.8333333333335
345,20000.0,m,3599.0,Derek Clayton ,1967-12-03 00:00:00,1968.0
346,20000.0,m,3823.0,Pete McArdle,2061-07-04 00:00:00,1961.5833333333335
347,20000.0,m,3655.0,Takayuki Nakao ,2062-03-21 00:00:00,1962.25
348,20000.0,m,3586.0,Seiichiro Sasaki,1968-03-03 00:00:00,1968.25
349,20000.0,m,3537.0,Seiichiro Sasaki,1969-02-23 00:00:00,1969.1666666666667
350,20000.0,m,3488.0,Toshihiko Seko ,1979-11-18 00:00:00,1979.9166666666667
351,20000.0,m,3469.0,Toshihiko Seko ,1980-11-23 00:00:00,1980.9166666666667
352,20000.0,m,3423.0,Shem Kororia ,1997-10-04 00:00:00,1997.8333333333333
353,20000.0,m,3423.0,Kenneth Cheruiyot ,1997-10-04 00:00:00,1997.8333333333333
354,20000.0,m,3378.0,Paul Tergat,1998-04-04 00:00:00,1998.3333333333333
355,20000.0,m,3378.0,Samuel Wanjiru,2005-09-11 00:00:00,2005.75
356,20000.0,m,3348.0,Haile Gebrselassie ,2006-01-15 00:00:00,2006.0833333333333
357,20000.0,m,3331.0,Samuel Wanjiru,2007-03-17 00:00:00,2007.25
358,20000.0,m,3321.0,Zersenay Tadese ,2010-03-21 00:00:00,2010.25
359,21097.5,m,3944.0,Ron Hill ,2065-06-19 00:00:00,1965.5
360,21097.5,m,3942.0,Pete Ravald,1966-06-18 00:00:00,1966.5
361,21097.5,m,3868.0,Abebe Bikila ,2064-10-21 00:00:00,1964.8333333333335
362,21097.5,m,3802.0,Derek Clayton ,1967-12-03 00:00:00,1968.0
363,21097.5,m,3885.0,Ron Hill ,1969-06-21 00:00:00,1969.5
364,21097.5,m,3833.0,Derek Graham,1967-05-02 00:00:00,1967.4166666666667
365,21097.5,m,3826.0,Juan Rafael Angel Perez ,1976-02-08 00:00:00,1976.1666666666667
366,21097.5,m,3826.0,José Reveyn ,1976-03-27 00:00:00,1976.25
367,21097.5,m,3777.0,Miruts Yifter ,1977-02-06 00:00:00,1977.1666666666667
368,21097.5,m,3767.0,Tony Simmons ,1978-06-24 00:00:00,1978.5
369,21097.5,m,3756.0,Nick Rose ,1979-10-14 00:00:00,1979.8333333333333
370,21097.5,m,3752.0,Kirk Pfeffer ,1979-12-07 00:00:00,1980.0
371,21097.5,m,3736.0,Stan Mavis ,1980-01-27 00:00:00,1980.0833333333333
372,21097.5,m,3707.0,Herb Lindsa,1981-09-20 00:00:00,1981.75
373,21097.5,m,3696.0,Mike Musyoki ,1982-09-19 00:00:00,1982.75
374,21097.5,m,3692.0,Paul Cummings,1983-09-25 00:00:00,1983.75
375,21097.5,m,3674.0,Steve Jones ,1985-08-11 00:00:00,1985.6666666666667
376,21097.5,m,3655.0,Mark Curp ,1985-09-15 00:00:00,1985.75
377,21097.5,m,3643.0,Mike Musyoki ,1986-06-08 00:00:00,1986.5
378,21097.5,m,3610.0,Matthews Temane,1987-07-25 00:00:00,1987.5833333333333
379,21097.5,m,3606.0,Steve Moneghetti ,1993-01-24 00:00:00,1993.0833333333333
380,21097.5,m,3587.0,Moses Tanui ,1993-04-03 00:00:00,1993.3333333333333
381,21097.5,m,3583.0,Antonio Pinto,1998-03-15 00:00:00,1998.25
382,21097.5,m,3557.0,Paul Tergat,1998-04-04 00:00:00,1998.3333333333333
383,21097.5,m,3546.0,Paul Tergat ,2000-03-26 00:00:00,2000.25
384,21097.5,m,3556.0,Samuel Wanjiru ,2005-09-11 00:00:00,2005.75
385,21097.5,m,3545.0,Zersenay Tadese ,2005-09-18 00:00:00,2005.75
386,21097.5,m,3535.0,Haile Gebrselassie ,2006-01-15 00:00:00,2006.0833333333333
387,21097.5,m,3533.0,Samuel Wanjiru,2007-02-09 00:00:00,2007.1666666666667
388,21097.5,m,3513.0,Samuel Wanjiru ,2007-03-17 00:00:00,2007.25
389,21097.5,m,3503.0,Zersenay Tadese ,2010-03-21 00:00:00,2010.25
390,25000.0,m,4853.0,Evert Heinström ,2047-10-12 00:00:00,1947.8333333333333
391,25000.0,m,4775.0,Jim Peters ,2053-10-04 00:00:00,1953.8333333333335
392,25000.0,m,4814.0,Antti Viskari ,2055-05-19 00:00:00,1955.4166666666665
393,25000.0,m,4754.0,Eino Oksanen ,2055-09-25 00:00:00,1955.75
394,25000.0,m,4703.0,Sergey Popov ,2058-08-24 00:00:00,1958.6666666666665
395,25000.0,m,4600.0,Abebe Bikila ,2064-10-21 00:00:00,1964.8333333333335
396,25000.0,m,4713.0,Antti Viskari ,2056-05-31 00:00:00,1956.4166666666665
397,25000.0,m,4712.0,Eino Oksanen ,2056-09-30 00:00:00,1956.75
398,25000.0,m,4673.0,Eino Oksanen ,2057-09-29 00:00:00,1957.75
399,25000.0,m,4511.0,Derek Clayton ,1967-12-03 00:00:00,1968.0
400,25000.0,m,4670.0,Mikko Ala-Lappilampi ,1968-09-15 00:00:00,1968.75
401,25000.0,m,4584.0,Lasse Virén ,1971-05-09 00:00:00,1971.4166666666667
402,25000.0,m,4509.0,Seppo Tuominen,1972-05-07 00:00:00,1972.4166666666667
403,25000.0,m,4432.0,Seppo Nikkari ,1972-11-12 00:00:00,1972.9166666666667
404,25000.0,m,4394.0,Rodgers Rop ,2001-05-06 00:00:00,2001.4166666666667
405,25000.0,m,4365.0,Paul Koskei ,2004-05-09 00:00:00,2004.4166666666667
406,25000.0,m,4297.0,Haile Gebrselassie ,2006-03-11 00:00:00,2006.25
407,25000.0,m,4310.0,Samuel Kosgei ,2010-05-09 00:00:00,2010.4166666666667
408,25000.0,m,4278.0,Dennis Kimetto ,2012-05-06 00:00:00,2012.4166666666667
409,42195.0,m,10518.4,John Hayes ,2008-07-24 00:00:00,1908.5833333333333
410,42195.0,m,10365.4,Robert Fowler ,2009-01-01 00:00:00,1909.0833333333333
411,42195.0,m,10012.799999999999,James Clark ,2009-02-12 00:00:00,1909.1666666666667
412,42195.0,m,9751.0,Henry Barrett,2009-05-08 00:00:00,1909.4166666666667
413,42195.0,m,9634.2000000000007,Thure Johansson ,2009-08-31 00:00:00,1909.6666666666667
414,42195.0,m,9496.2000000000007,Harry Green ,2013-05-12 00:00:00,1913.4166666666667
415,42195.0,m,9366.6000000000004,Alexis Ahlgren ,2013-05-31 00:00:00,1913.4166666666667
416,42195.0,m,9155.7999999999993,Hannes Kolehmainen ,2020-08-22 00:00:00,1920.6666666666667
417,42195.0,m,8941.7999999999993,Albert Michelsen ,2025-10-12 00:00:00,1925.8333333333333
418,42195.0,m,8869.0,Fusashige Suzuki ,2035-03-31 00:00:00,1935.25
419,42195.0,m,8804.0,Yasuo Ikenaka ,2035-04-03 00:00:00,1935.3333333333333
420,42195.0,m,8802.0,Kitei Son/Sohn Kee Chung ,2035-11-03 00:00:00,1935.9166666666667
421,42195.0,m,8739.0,Yun Bok Suh ,2047-04-19 00:00:00,1947.3333333333333
422,42195.0,m,8442.2000000000007,JimPeters ,2052-06-14 00:00:00,1952.5
423,42195.0,m,8320.3999999999996,Jim Peters ,2053-06-13 00:00:00,1953.5
424,42195.0,m,8314.7999999999993,Jim Peters ,2053-10-04 00:00:00,1953.8333333333335
425,42195.0,m,8259.3999999999996,Jim Peters ,2054-06-26 00:00:00,1954.5
426,42195.0,m,8117.0,Sergey Popov ,2058-08-24 00:00:00,1958.6666666666665
427,42195.0,m,8116.1999999999998,Abebe Bikila ,2060-09-10 00:00:00,1960.75
428,42195.0,m,8115.8000000000002,Toru Terasawa ,2063-02-17 00:00:00,1963.1666666666665
429,42195.0,m,8068.0,Buddy Edelen ,2063-06-15 00:00:00,1963.5
430,42195.0,m,8035.0,Basil Heatle,2064-06-13 00:00:00,1964.5
431,42195.0,m,7931.1999999999998,Abebe Bikila ,2064-10-21 00:00:00,1964.8333333333335
432,42195.0,m,7920.0,Morio Shigematsu ,2065-06-12 00:00:00,1965.5
433,42195.0,m,7776.3999999999996,Derek Clayton ,1967-12-03 00:00:00,1968.0
434,42195.0,m,7713.6000000000004,Derek Clayton ,1969-05-30 00:00:00,1969.4166666666667
435,42195.0,m,7698.0,Rob de Castella,1981-12-06 00:00:00,1982.0
436,42195.0,m,7685.0,Steve Jones ,1984-10-21 00:00:00,1984.8333333333333
437,42195.0,m,7632.0,Carlos Lopes ,1985-04-20 00:00:00,1985.3333333333333
438,42195.0,m,7610.0,Belayneh Dinsamo ,1988-04-17 00:00:00,1988.3333333333333
439,42195.0,m,7565.0,Ronaldo da Costa ,1998-09-20 00:00:00,1998.75
440,42195.0,m,7542.0,Khalid Khannouchi ,1999-10-24 00:00:00,1999.8333333333333
441,42195.0,m,7538.0,Khalid Khannouchi ,2002-04-14 00:00:00,2002.3333333333333
442,42195.0,m,7495.0,Paul Tergat,2003-09-28 00:00:00,2003.75
443,42195.0,m,7466.0,Haile Gebrselassie ,2007-09-30 00:00:00,2007.75
444,42195.0,m,7439.0,Haile Gebrselassie ,2008-09-28 00:00:00,2008.75
445,42195.0,m,7382.0,Geoffrey Mutai,2011-04-18 00:00:00,2011.3333333333333
446,42195.0,m,7418.0,Patrick Makau ,2011-09-25 00:00:00,2011.75
447,42195.0,m,7403.0,Wilson Kipsang ,2013-09-29 00:00:00,2013.75
448,42195.0,m,7377.0,Dennis Kimetto ,2014-09-28 00:00:00,2014.75
449,100.0,f,13.6,Marie Mejzlíková II ,2022-08-05 00:00:00,1922.6666666666667
450,100.0,f,12.8,Mary Lines,2022-08-20 00:00:00,1922.6666666666667
451,100.0,f,12.4,Gundel Wittmann ,2026-08-22 00:00:00,1926.6666666666667
452,100.0,f,12.2,Kinue Hitomi ,2028-05-20 00:00:00,1928.4166666666667
453,100.0,f,12.0,Myrtle Cook ,2028-07-02 00:00:00,1928.5833333333333
454,100.0,f,12.0,Tollien Schuurman ,2030-08-31 00:00:00,1930.6666666666667
455,100.0,f,11.9,Tollien Schuurman ,2032-06-05 00:00:00,1932.5
456,100.0,f,11.9,Stanisawa Walasiewicz ,2032-08-01 00:00:00,1932.6666666666667
457,100.0,f,11.8,Stanisawa Walasiewicz ,2033-09-17 00:00:00,1933.75
458,100.0,f,11.7,Stanisawa Walasiewicz ,2034-08-26 00:00:00,1934.6666666666667
459,100.0,f,11.6,Helen Stephens,2035-06-08 00:00:00,1935.5
460,100.0,f,11.6,Stanisawa Walasiewicz ,2037-08-01 00:00:00,1937.6666666666667
461,100.0,f,11.5,Fanny Blankers-Koen ,2048-06-13 00:00:00,1948.5
462,100.0,f,11.5,Marjorie Jackson ,2052-07-22 00:00:00,1952.5833333333335
463,100.0,f,11.4,Marjorie Jackson ,2052-10-04 00:00:00,1952.8333333333335
464,100.0,f,11.3,Shirley Strickland ,2055-08-04 00:00:00,1955.6666666666665
465,100.0,f,11.3,Vera Krepkina ,2058-09-13 00:00:00,1958.75
466,100.0,f,11.3,Wilma Rudolph ,2060-09-02 00:00:00,1960.75
467,100.0,f,11.2,Wilma Rudolph ,2061-07-19 00:00:00,1961.5833333333335
468,100.0,f,11.2,Wyomia Tyus ,2064-10-15 00:00:00,1964.8333333333335
469,100.0,f,11.1,Irena Kirszenstein ,2065-07-09 00:00:00,1965.5833333333335
470,100.0,f,11.1,Wyomia Tyus ,2065-07-31 00:00:00,1965.5833333333335
471,100.0,f,11.1,Barbara Ferrell ,1967-07-02 00:00:00,1967.5833333333333
472,100.0,f,11.1,Lyudmila Samotyosova ,1968-08-15 00:00:00,1968.6666666666667
473,100.0,f,11.1,Irena Szewiska ,1968-10-14 00:00:00,1968.8333333333333
474,100.0,f,11.0,1.2 11.08/adjusted from 11.07 Wyomia Tyus ,1968-10-15 00:00:00,1968.8333333333333
475,100.0,f,11.0,Chi Cheng ,1970-07-18 00:00:00,1970.5833333333333
476,100.0,f,11.0,Renate Meissner ,1970-08-02 00:00:00,1970.6666666666667
477,100.0,f,11.0,Renate Meissner/Stecher ,1971-07-31 00:00:00,1971.5833333333333
478,100.0,f,11.0,Renate Stecher ,1972-06-03 00:00:00,1972.5
479,100.0,f,11.0,Ellen Stropahl ,1972-06-15 00:00:00,1972.5
480,100.0,f,11.0,Eva Glesková ,1972-07-01 00:00:00,1972.5833333333333
481,100.0,f,10.9,Renate Stecher ,1973-06-07 00:00:00,1973.5
482,100.0,f,10.8,Renate Stecher ,1973-07-20 00:00:00,1973.5833333333333
483,100.0,f,11.07,Renate Stecher ,1972-09-02 00:00:00,1972.75
484,100.0,f,11.04,Inge Helten ,1976-06-13 00:00:00,1976.5
485,100.0,f,11.01,Annegret Richter ,1976-07-25 00:00:00,1976.5833333333333
486,100.0,f,10.88,Marlies Oelsner/Göhr ,1977-07-01 00:00:00,1977.5833333333333
487,100.0,f,10.88,Marlies Göhr ,1982-07-09 00:00:00,1982.5833333333333
488,100.0,f,10.81,Marlies Göhr ,1983-06-08 00:00:00,1983.5
489,100.0,f,10.79,Evelyn Ashford ,1983-07-03 00:00:00,1983.5833333333333
490,100.0,f,10.76,Evelyn Ashford ,1984-08-22 00:00:00,1984.6666666666667
491,100.0,f,10.49,Florence Griffith Joyner,1988-07-16 00:00:00,1988.5833333333333
492,200.0,f,27.8,Alice Cast ,2022-08-20 00:00:00,1922.6666666666667
493,200.0,f,26.8,Mary Lines,2022-09-23 00:00:00,1922.75
494,200.0,f,26.2,Eileen Edwards ,2024-08-20 00:00:00,1924.6666666666667
495,200.0,f,26.0,Eileen Edwards ,2026-10-03 00:00:00,1926.8333333333333
496,200.0,f,25.4,Eileen Edwards ,2027-06-12 00:00:00,1927.5
497,200.0,f,24.6,Tollien Schuurman ,2033-08-13 00:00:00,1933.6666666666667
498,200.0,f,23.6,Stanisawa Walasiewicz ,2035-08-04 00:00:00,1935.6666666666667
499,200.0,f,23.6,Marjorie Jackson ,2052-07-25 00:00:00,1952.5833333333335
500,200.0,f,23.4,Marjorie Jackson ,2052-07-25 00:00:00,1952.5833333333335
501,200.0,f,23.2,Betty Cuthbert ,2056-09-16 00:00:00,1956.75
502,200.0,f,23.2,Betty Cuthbert ,2060-03-07 00:00:00,1960.25
503,200.0,f,22.9,Wilma Rudolph ,2060-07-09 00:00:00,1960.5833333333335
504,200.0,f,22.9,Margaret Burvill ,2064-02-22 00:00:00,1964.1666666666665
505,200.0,f,22.7,Irena Kirszenstein ,2065-08-08 00:00:00,1965.6666666666665
506,200.0,f,22.5,Irena Kirszenstein/Szewiska ,1968-10-18 00:00:00,1968.8333333333333
507,200.0,f,22.4,Chi Cheng ,1970-07-12 00:00:00,1970.5833333333333
508,200.0,f,22.4,Renate Stecher ,1972-09-07 00:00:00,1972.75
509,200.0,f,22.1,Renate Stecher ,1973-07-21 00:00:00,1973.5833333333333
510,200.0,f,22.1,Irena Szewiska ,1974-06-13 00:00:00,1974.5
511,200.0,f,22.06,Marita Koch ,1978-05-28 00:00:00,1978.4166666666667
512,200.0,f,22.02,Marita Koch ,1979-06-03 00:00:00,1979.5
513,200.0,f,21.71,Marita Koch ,1979-06-10 00:00:00,1979.5
514,200.0,f,21.71,Marita Koch ,1984-07-21 00:00:00,1984.5833333333333
515,200.0,f,21.71,Heike Drechsler,1986-06-29 00:00:00,1986.5
516,200.0,f,21.71,Heike Drechsler,1986-08-29 00:00:00,1986.6666666666667
517,200.0,f,21.56,Florence Griffith Joyner,1988-09-29 00:00:00,1988.75
518,200.0,f,21.34,Florence Griffith Joyner,1988-09-29 00:00:00,1988.75
519,400.0,f,57.0,Marlene Mathews/Willard ,2057-01-06 00:00:00,1957.0833333333335
520,400.0,f,57.0,Marise Chamberlain ,2057-02-16 00:00:00,1957.1666666666665
521,400.0,f,56.3,Nancy Boyle ,2057-02-24 00:00:00,1957.1666666666665
522,400.0,f,55.2,Polina Lazareva ,2057-05-10 00:00:00,1957.4166666666665
523,400.0,f,54.0,Mariya Itkina ,2057-06-08 00:00:00,1957.5
524,400.0,f,53.6,Mariya Itkina ,2057-07-06 00:00:00,1957.5833333333335
525,400.0,f,53.4,Mariya Itkina ,2059-09-12 00:00:00,1959.75
526,400.0,f,53.4,Mariya Itkina ,2062-09-14 00:00:00,1962.75
527,400.0,f,51.9,Shin Geum Dan,2062-10-23 00:00:00,1962.8333333333335
528,400.0,f,51.7,Nicole Duclos ,1969-09-18 00:00:00,1969.75
529,400.0,f,51.7,Colette Besson ,1969-09-18 00:00:00,1969.75
530,400.0,f,51.0,Marilyn Neufville ,1970-07-23 00:00:00,1970.5833333333333
531,400.0,f,51.0,Monika Zehrt ,1972-07-04 00:00:00,1972.5833333333333
532,400.0,f,49.9,Irena Szewiska ,1974-06-22 00:00:00,1974.5
533,400.0,f,50.14,Riitta Salin ,1974-09-04 00:00:00,1974.75
534,400.0,f,49.77,Christina Brehmer ,1976-05-09 00:00:00,1976.4166666666667
535,400.0,f,49.75,Irena Szewiska ,1976-06-22 00:00:00,1976.5
536,400.0,f,49.29,Irena Szewiska ,1976-07-29 00:00:00,1976.5833333333333
537,400.0,f,49.19,Marita Koch ,1978-07-02 00:00:00,1978.5833333333333
538,400.0,f,49.03,Marita Koch ,1978-08-19 00:00:00,1978.6666666666667
539,400.0,f,48.94,Marita Koch ,1978-08-31 00:00:00,1978.6666666666667
540,400.0,f,48.89,Marita Koch ,1979-07-29 00:00:00,1979.5833333333333
541,400.0,f,48.6,Marita Koch ,1979-08-04 00:00:00,1979.6666666666667
542,400.0,f,48.16,Marita Koch ,1982-09-08 00:00:00,1982.75
543,400.0,f,47.99,Jarmila Kratochvílová ,1983-08-10 00:00:00,1983.6666666666667
544,400.0,f,47.6,Marita Koch ,1985-10-06 00:00:00,1985.8333333333333
545,800.0,f,150.40000000000001,Georgette Lenoir ,2022-08-20 00:00:00,1922.6666666666667
546,800.0,f,146.59999999999999,Mary Lines,2022-08-30 00:00:00,1922.6666666666667
547,800.0,f,143.80000000000001,Lina Batschauer/Radke,2027-08-07 00:00:00,1927.6666666666667
548,800.0,f,140.40000000000001,Inga Gentzel ,2028-06-16 00:00:00,1928.5
549,800.0,f,139.59999999999999,Lina Radke ,2028-07-01 00:00:00,1928.5833333333333
550,800.0,f,136.80000000000001,Lina Radke ,2028-08-02 00:00:00,1928.6666666666667
551,800.0,f,135.90000000000001,Anna Larsson ,2044-08-27 00:00:00,1944.6666666666667
552,800.0,f,134.80000000000001,Anna Larsson ,2045-08-19 00:00:00,1945.6666666666667
553,800.0,f,133.80000000000001,Anna Larsson ,2045-08-30 00:00:00,1945.6666666666667
554,800.0,f,133.0,Yevdokiya Vasilyeva ,2050-07-17 00:00:00,1950.5833333333335
555,800.0,f,132.19999999999999,Valentina Pomogayeva ,2051-07-26 00:00:00,1951.5833333333335
556,800.0,f,132.0,Nina Pletnyova ,2051-08-26 00:00:00,1951.6666666666665
557,800.0,f,128.5,Nina Pletnyova/Otkalenko,2052-06-15 00:00:00,1952.5
558,800.0,f,127.3,Nina Otkalenko ,2053-08-27 00:00:00,1953.6666666666665
559,800.0,f,126.59999999999999,Nina Otkalenko ,2054-09-16 00:00:00,1954.75
560,800.0,f,125.0,Nina Otkalenko ,2055-09-24 00:00:00,1955.75
561,800.0,f,124.3,Lyudmila Shevtsova ,2060-07-03 00:00:00,1960.5833333333335
562,800.0,f,124.3,Lyudmila Shevtsova ,2060-09-07 00:00:00,1960.75
563,800.0,f,121.2,Dixie Willis,2062-03-03 00:00:00,1962.25
564,800.0,f,121.09999999999999,Ann Packer ,2064-10-20 00:00:00,1964.8333333333335
565,800.0,f,121.0,Judy Pollock ,1967-06-28 00:00:00,1967.5
566,800.0,f,120.5,Vera Nikoli ,1968-07-20 00:00:00,1968.5833333333333
567,800.0,f,118.5,Hildegard Falck ,1971-07-11 00:00:00,1971.5833333333333
568,800.0,f,117.5,Svetla Zlateva ,1973-08-24 00:00:00,1973.6666666666667
569,800.0,f,116.0,Valentina Gerasimova,1976-06-12 00:00:00,1976.5
570,800.0,f,114.90000000000001,Tatyana Kazankina ,1976-07-26 00:00:00,1976.5833333333333
571,800.0,f,114.90000000000001,Nadezhda Olizarenko ,1980-06-12 00:00:00,1980.5
572,800.0,f,113.5,Nadezhda Olizarenko ,1980-07-27 00:00:00,1980.5833333333333
573,800.0,f,113.28,Jarmila Kratochvílová ,1983-07-26 00:00:00,1983.5833333333333
574,1000.0,f,197.40000000000001,Georgette Lenoir ,2022-08-06 00:00:00,1922.6666666666667
575,1000.0,f,192.0,Lucie Bréard ,2022-08-20 00:00:00,1922.6666666666667
576,1000.0,f,188.19999999999999,Edith Tricke,2024-08-04 00:00:00,1924.6666666666667
577,1000.0,f,186.59999999999999,Lina Radke ,2030-08-24 00:00:00,1930.6666666666667
578,1000.0,f,184.40000000000001,Gladys Lunn ,2031-05-16 00:00:00,1931.4166666666667
579,1000.0,f,182.5,Stanisawa Walasiewicz ,2033-10-08 00:00:00,1933.8333333333333
580,1000.0,f,180.59999999999999,Gladys Lunn ,2034-06-23 00:00:00,1934.5
581,1000.0,f,155.90000000000001,Gunhild Hoffmeister ,1972-08-20 00:00:00,1972.6666666666667
582,1000.0,f,155.0,Karin Krebs ,1974-08-28 00:00:00,1974.6666666666667
583,1000.0,f,153.80000000000001,Nikolina Shtereva ,1976-07-04 00:00:00,1976.5833333333333
584,1000.0,f,150.67000000000002,Christine Wachtel ,1990-08-17 00:00:00,1990.6666666666667
585,1000.0,f,149.34,Maria Mutola ,1995-08-05 00:00:00,1995.6666666666667
586,1000.0,f,148.97999999999999,Svetlana Masterkova,1996-08-03 00:00:00,1996.6666666666667
587,1500.0,f,257.30000000000001,Anne Smith ,1967-06-03 00:00:00,1967.5
588,1500.0,f,255.59999999999999,Maria Gommers ,1967-10-24 00:00:00,1967.8333333333333
589,1500.0,f,252.40000000000001,Paola Pigni ,1969-07-02 00:00:00,1969.5833333333333
590,1500.0,f,250.69999999999999,Jaroslava Jehliková ,1969-09-20 00:00:00,1969.75
591,1500.0,f,249.59999999999999,Karin Burneleit,1971-08-15 00:00:00,1971.6666666666667
592,1500.0,f,246.90000000000001,Lyudmila Bragina ,1972-07-18 00:00:00,1972.5833333333333
593,1500.0,f,246.5,Lyudmila Bragina ,1972-09-04 00:00:00,1972.75
594,1500.0,f,245.09999999999999,Lyudmila Bragina ,1972-09-07 00:00:00,1972.75
595,1500.0,f,241.40000000000001,Lyudmila Bragina ,1972-09-09 00:00:00,1972.75
596,1500.0,f,236.0,Tatyana Kazankina ,1976-06-28 00:00:00,1976.5
597,1500.0,f,235.0,Tatyana Kazankina ,1980-07-06 00:00:00,1980.5833333333333
598,1500.0,f,232.47,Tatyana Kazankina ,1980-08-13 00:00:00,1980.6666666666667
599,1500.0,f,230.46000000000001,Qu Junxia ,1993-09-11 00:00:00,1993.75
600,1609.3399999999999,f,277.0,Anne Smith ,1967-06-03 00:00:00,1967.5
601,1609.3399999999999,f,276.80000000000001,Maria Gommers ,1969-06-14 00:00:00,1969.5
602,1609.3399999999999,f,275.30000000000001,Ellen Tittel ,1971-08-20 00:00:00,1971.6666666666667
603,1609.3399999999999,f,269.5,Paola Cacchi ,1973-08-08 00:00:00,1973.6666666666667
604,1609.3399999999999,f,263.80000000000001,Natalia Mrescu ,1977-05-21 00:00:00,1977.4166666666667
605,1609.3399999999999,f,262.10000000000002,Natalia Mrescu ,1979-01-27 00:00:00,1979.0833333333333
606,1609.3399999999999,f,261.69999999999999,Mary Decker/Tabb/Slane,1980-01-26 00:00:00,1980.0833333333333
607,1609.3399999999999,f,260.88999999999999,Lyudmila Veselkova ,1981-09-12 00:00:00,1981.75
608,1609.3399999999999,f,258.07999999999998,Mary Tabb ,1982-07-09 00:00:00,1982.5833333333333
609,1609.3399999999999,f,257.44,Maricica Puic,1982-09-16 00:00:00,1982.75
610,1609.3399999999999,f,256.70999999999998,Mary Slane,1985-08-21 00:00:00,1985.6666666666667
611,1609.3399999999999,f,255.61000000000001,Paula Ivan ,1989-07-10 00:00:00,1989.5833333333333
612,1609.3399999999999,f,252.56,Svetlana Masterkova,1996-08-14 00:00:00,1996.6666666666667
613,2000.0,f,328.72000000000003,Tatyana Kazankina ,1984-08-04 00:00:00,1984.6666666666667
614,2000.0,f,328.69,Maricica Puic,1986-07-11 00:00:00,1986.5833333333333
615,2000.0,f,325.36000000000001,Sonia O’Sullivan ,1994-07-08 00:00:00,1994.5833333333333
616,3000.0,f,532.79999999999995,Lyudmila Bragina ,1974-07-06 00:00:00,1974.5833333333333
